price,totalprice,product,quantity,region,discount,profit,CostPrice,Profit,costprice
681.1,5653.13,Mouse,10,North,0.17,5652.96,3957.191,1695.9390000000003,3957.191
1476.15,9801.64,Headphones,8,West,0.17,9801.47,6861.147999999999,2940.492,6861.147999999999
1869.9,12827.51,Laptop,7,South,0.02,12827.49,8979.257,3848.2530000000006,8979.257
1471.91,2472.81,Monitor,2,South,0.16,2472.65,1730.9669999999999,741.8430000000001,1730.9669999999999
1596.67,10729.62,Laptop,7,South,0.04,10729.58,7510.734,3218.8860000000004,7510.734
441.39,1271.2,Phone,3,South,0.04,1271.16,889.84,381.36,889.84
908.43,5786.7,Laptop,7,South,0.09,5786.61,4050.6899999999996,1736.0100000000002,4050.6899999999996
1340.59,7694.99,Phone,7,South,0.18,7694.8099999999995,5386.4929999999995,2308.4970000000003,5386.4929999999995
1729.14,12034.81,Phone,8,South,0.13,12034.68,8424.366999999998,3610.443000000001,8424.366999999998
1401.07,2493.9,Laptop,2,West,0.11,2493.79,1745.73,748.1700000000001,1745.73
546.72,3673.96,Tablet,8,West,0.16,3673.8,2571.772,1102.188,2571.772
1860.49,17116.51,Laptop,10,East,0.08,17116.429999999997,11981.556999999999,5134.9529999999995,11981.556999999999
349.05,2757.5,Keyboard,10,South,0.21,2757.29,1930.2499999999998,827.2500000000002,1930.2499999999998
1280.01,3225.63,Laptop,3,South,0.16,3225.4700000000003,2257.941,967.6890000000003,2257.941
169.24,961.28,Headphones,8,East,0.29,960.99,672.896,288.384,672.896
1822.95,13271.08,Keyboard,8,North,0.09,13270.99,9289.756,3981.3240000000005,9289.756
1299.9,3041.77,Tablet,3,West,0.22,3041.55,2129.239,912.531,2129.239
1237.47,11137.23,Keyboard,10,East,0.1,11137.13,7796.060999999999,3341.169000000001,7796.060999999999
345.6,2543.62,Phone,8,North,0.08,2543.54,1780.5339999999999,763.086,1780.5339999999999
1102.35,4960.57,Headphones,5,East,0.1,4960.469999999999,3472.3989999999994,1488.1710000000003,3472.3989999999994
1050.27,8412.66,Tablet,9,North,0.11,8412.55,5888.861999999999,2523.7980000000007,5888.861999999999
274.65,922.82,Mouse,4,South,0.16,922.6600000000001,645.974,276.846,645.974
1554.9,6141.86,Phone,5,East,0.21,6141.65,4299.302,1842.558,4299.302
760.4,6615.48,Phone,10,North,0.13,6615.349999999999,4630.835999999999,1984.6440000000002,4630.835999999999
1515.83,4092.74,Monitor,3,West,0.1,4092.64,2864.9179999999997,1227.8220000000001,2864.9179999999997
151.3,1116.59,Monitor,9,East,0.18,1116.4099999999999,781.6129999999999,334.977,781.6129999999999
1732.97,7711.72,Laptop,5,East,0.11,7711.610000000001,5398.204,2313.5160000000005,5398.204
600.25,2773.16,Keyboard,6,East,0.23,2772.93,1941.2119999999998,831.9480000000001,1941.2119999999998
358.55,1595.55,Laptop,5,East,0.11,1595.44,1116.885,478.66499999999996,1116.885
189.83,277.15,Mouse,2,South,0.27,276.88,194.00499999999997,83.14500000000001,194.00499999999997
465.71,4023.73,Mouse,9,West,0.04,4023.69,2816.611,1207.1190000000001,2816.611
252.98,1700.03,Tablet,7,West,0.04,1699.99,1190.021,510.009,1190.021
834.65,4941.13,Keyboard,8,West,0.26,4940.87,3458.7909999999997,1482.3390000000004,3458.7909999999997
745.89,1461.94,Keyboard,2,North,0.02,1461.92,1023.358,438.5820000000001,1023.358
1301.18,4528.11,Monitor,4,North,0.13,4527.98,3169.6769999999997,1358.433,3169.6769999999997
1707.88,11886.84,Laptop,8,West,0.13,11886.710000000001,8320.788,3566.0519999999997,8320.788
597.09,537.38,Monitor,1,North,0.1,537.28,376.166,161.214,376.166
1476.93,8152.65,Headphones,6,South,0.08,8152.57,5706.855,2445.795,5706.855
1735.82,5207.46,Tablet,4,North,0.25,5207.21,3645.2219999999998,1562.2380000000003,3645.2219999999998
353.7,2688.12,Mouse,10,West,0.24,2687.88,1881.6839999999997,806.4360000000001,1881.6839999999997
1147.91,4178.39,Mouse,4,West,0.09,4178.3,2924.873,1253.5170000000003,2924.873
516.37,1332.23,Keyboard,3,East,0.14,1332.09,932.5609999999999,399.6690000000001,932.5609999999999
1559.51,10978.95,Headphones,8,East,0.12,10978.83,7685.265,3293.6850000000004,7685.265
1745.9,4818.68,Keyboard,3,East,0.08,4818.6,3373.076,1445.6040000000003,3373.076
827.23,3077.3,Tablet,4,West,0.07,3077.23,2154.11,923.19,2154.11
827.07,4573.7,Headphones,7,North,0.21,4573.49,3201.5899999999997,1372.1100000000001,3201.5899999999997
89.45,203.95,Monitor,3,East,0.24,203.70999999999998,142.765,61.185,142.765
788.05,1773.11,Keyboard,3,East,0.25,1772.86,1241.177,531.933,1241.177
650.58,4619.12,Monitor,10,East,0.29,4618.83,3233.3839999999996,1385.7360000000003,3233.3839999999996
1980.97,17293.87,Monitor,9,West,0.03,17293.84,12105.708999999999,5188.161,12105.708999999999
1594.09,13629.47,Keyboard,9,West,0.05,13629.42,9540.628999999999,4088.8410000000003,9540.628999999999
180.94,141.13,Tablet,1,East,0.22,140.91,98.791,42.339,98.791
1108.36,7880.44,Monitor,9,North,0.21,7880.23,5516.307999999999,2364.1320000000005,5516.307999999999
1810.71,8057.66,Tablet,5,South,0.11,8057.55,5640.361999999999,2417.2980000000007,5640.361999999999
1768.5,6278.17,Tablet,5,South,0.29,6277.88,4394.719,1883.451,4394.719
721.13,3389.31,Mouse,5,West,0.06,3389.25,2372.517,1016.7930000000001,2372.517
1719.86,1358.69,Keyboard,1,East,0.21,1358.48,951.083,407.6070000000001,951.083
529.2,3556.22,Mouse,7,South,0.04,3556.18,2489.354,1066.866,2489.354
165.33,882.86,Mouse,6,East,0.11,882.75,618.002,264.85800000000006,618.002
1866.06,6717.82,Mouse,4,North,0.1,6717.719999999999,4702.473999999999,2015.3460000000005,4702.473999999999
695.18,2419.23,Tablet,4,West,0.13,2419.1,1693.461,725.769,1693.461
635.21,4135.22,Tablet,7,East,0.07,4135.150000000001,2894.654,1240.5660000000003,2894.654
1282.02,10127.96,Laptop,10,East,0.21,10127.75,7089.571999999999,3038.388,7089.571999999999
931.45,1807.01,Monitor,2,South,0.03,1806.98,1264.907,542.1030000000001,1264.907
838.15,6956.64,Laptop,10,South,0.17,6956.47,4869.648,2086.992,4869.648
804.09,1334.79,Phone,2,North,0.17,1334.62,934.353,400.437,934.353
1147.99,2250.06,Headphones,2,North,0.02,2250.04,1575.042,675.018,1575.042
1376.03,1073.3,Keyboard,1,North,0.22,1073.08,751.31,321.99,751.31
1346.84,10451.48,Monitor,8,North,0.03,10451.449999999999,7316.035999999999,3135.4440000000004,7316.035999999999
919.77,3311.17,Phone,5,North,0.28,3310.89,2317.819,993.3510000000001,2317.819
1007.56,4987.42,Laptop,5,West,0.01,4987.41,3491.194,1496.226,3491.194
119.11,350.18,Mouse,3,East,0.02,350.16,245.12599999999998,105.05400000000003,245.12599999999998
535.82,3118.47,Phone,6,South,0.03,3118.4399999999996,2182.9289999999996,935.5410000000002,2182.9289999999996
1502.9,5891.37,Tablet,4,South,0.02,5891.349999999999,4123.959,1767.411,4123.959
1803.4,7141.46,Phone,4,West,0.01,7141.45,4999.022,2142.438,4999.022
1082.24,7359.23,Laptop,8,North,0.15,7359.08,5151.460999999999,2207.7690000000002,5151.460999999999
1159.71,7143.81,Keyboard,8,North,0.23,7143.580000000001,5000.667,2143.143,5000.667
1786.17,14110.74,Tablet,10,East,0.21,14110.53,9877.518,4233.222,9877.518
720.46,2773.77,Tablet,5,South,0.23,2773.54,1941.639,832.1310000000001,1941.639
1432.55,1217.67,Mouse,1,East,0.15,1217.52,852.369,365.30100000000004,852.369
423.45,2642.33,Headphones,8,East,0.22,2642.11,1849.6309999999999,792.6990000000001,1849.6309999999999
86.6,545.58,Monitor,9,East,0.3,545.2800000000001,381.906,163.67400000000004,381.906
1307.26,7608.25,Keyboard,6,South,0.03,7608.22,5325.775,2282.4750000000004,5325.775
1359.51,3793.03,Mouse,3,West,0.07,3792.96,2655.121,1137.909,2655.121
443.41,1973.17,Laptop,5,South,0.11,1973.0600000000002,1381.219,591.951,1381.219
633.07,3988.34,Laptop,9,East,0.3,3988.04,2791.8379999999997,1196.5020000000004,2791.8379999999997
460.19,4141.71,Tablet,9,East,0.0,4141.71,2899.1969999999997,1242.5130000000004,2899.1969999999997
382.04,294.17,Laptop,1,East,0.23,293.94,205.919,88.251,205.919
1808.26,4014.34,Monitor,3,South,0.26,4014.08,2810.038,1204.3020000000001,2810.038
601.57,1852.84,Keyboard,4,North,0.23,1852.61,1296.9879999999998,555.8520000000001,1296.9879999999998
216.47,539.01,Mouse,3,West,0.17,538.84,377.30699999999996,161.70300000000003,377.30699999999996
899.6,1295.42,Laptop,2,West,0.28,1295.14,906.794,388.6260000000001,906.794
816.27,604.04,Mouse,1,West,0.26,603.78,422.828,181.212,422.828
1660.49,2988.88,Headphones,2,West,0.1,2988.78,2092.216,896.6640000000002,2092.216
1586.69,5013.94,Laptop,4,East,0.21,5013.73,3509.7579999999994,1504.1820000000002,3509.7579999999994
1637.45,7663.27,Mouse,6,South,0.22,7663.05,5364.289,2298.9810000000007,5364.289
758.23,5391.02,Headphones,9,West,0.21,5390.81,3773.714,1617.3060000000005,3773.714
403.56,597.27,Monitor,2,North,0.26,597.01,418.08899999999994,179.18100000000004,418.08899999999994
776.69,4535.87,Mouse,8,South,0.27,4535.599999999999,3175.109,1360.761,3175.109
668.27,1844.43,Monitor,3,South,0.08,1844.3500000000001,1291.1009999999999,553.3290000000002,1291.1009999999999
87.98,871.0,Tablet,10,South,0.01,870.99,609.6999999999999,261.30000000000007,609.6999999999999
546.64,3493.03,Headphones,9,North,0.29,3492.7400000000002,2445.121,1047.909,2445.121
1600.78,6323.08,Phone,5,East,0.21,6322.87,4426.156,1896.924,4426.156
414.57,895.47,Keyboard,3,East,0.28,895.19,626.829,268.6410000000001,626.829
75.94,297.68,Headphones,4,West,0.02,297.66,208.376,89.304,208.376
714.38,1757.37,Tablet,3,East,0.18,1757.1899999999998,1230.1589999999999,527.211,1230.1589999999999
1716.37,14211.54,Tablet,9,South,0.08,14211.460000000001,9948.078,4263.462000000001,9948.078
1205.76,4340.74,Keyboard,5,East,0.28,4340.46,3038.5179999999996,1302.2220000000002,3038.5179999999996
1601.2,8742.55,Monitor,6,North,0.09,8742.46,6119.784999999999,2622.7650000000003,6119.784999999999
275.33,2114.53,Keyboard,8,East,0.04,2114.4900000000002,1480.171,634.3590000000002,1480.171
657.72,2926.85,Monitor,5,North,0.11,2926.74,2048.7949999999996,878.0550000000003,2048.7949999999996
1350.55,10480.27,Monitor,8,East,0.03,10480.24,7336.188999999999,3144.081000000001,7336.188999999999
132.4,95.33,Laptop,1,North,0.28,95.05,66.731,28.599000000000004,66.731
371.37,3528.01,Monitor,10,South,0.05,3527.96,2469.607,1058.4030000000002,2469.607
450.67,1568.33,Phone,4,South,0.13,1568.1999999999998,1097.831,470.499,1097.831
1363.07,7060.7,Headphones,7,West,0.26,7060.44,4942.49,2118.21,4942.49
1343.24,8945.98,Headphones,9,North,0.26,8945.72,6262.186,2683.794,6262.186
1773.96,8160.22,Mouse,5,East,0.08,8160.14,5712.1539999999995,2448.0660000000007,5712.1539999999995
67.13,265.83,Headphones,4,West,0.01,265.82,186.081,79.749,186.081
874.65,8746.5,Keyboard,10,West,0.0,8746.5,6122.549999999999,2623.9500000000007,6122.549999999999
301.5,2442.15,Tablet,9,West,0.1,2442.05,1709.5049999999999,732.6450000000002,1709.5049999999999
1334.28,9473.39,Phone,10,North,0.29,9473.099999999999,6631.373,2842.017,6631.373
1702.65,6265.75,Laptop,4,East,0.08,6265.67,4386.025,1879.7250000000004,4386.025
1990.4,9315.07,Phone,6,North,0.22,9314.85,6520.548999999999,2794.5210000000006,6520.548999999999
588.46,2089.03,Keyboard,5,East,0.29,2088.7400000000002,1462.3210000000001,626.7090000000001,1462.3210000000001
194.21,1534.26,Tablet,10,North,0.21,1534.05,1073.982,460.278,1073.982
192.07,768.28,Laptop,5,West,0.2,768.0799999999999,537.7959999999999,230.48400000000004,537.7959999999999
1149.43,1137.94,Keyboard,1,North,0.01,1137.93,796.558,341.38200000000006,796.558
1652.56,9650.95,Phone,8,South,0.27,9650.68,6755.665,2895.2850000000008,6755.665
846.24,6431.42,Laptop,8,West,0.05,6431.37,4501.994,1929.4260000000004,4501.994
348.51,690.05,Keyboard,2,North,0.01,690.04,483.0349999999999,207.01500000000004,483.0349999999999
366.41,1033.28,Headphones,3,North,0.06,1033.22,723.2959999999999,309.98400000000004,723.2959999999999
1751.8,14031.92,Headphones,9,East,0.11,14031.81,9822.344,4209.576000000001,9822.344
148.15,417.78,Tablet,3,East,0.06,417.71999999999997,292.44599999999997,125.334,292.44599999999997
1862.76,6631.43,Phone,4,East,0.11,6631.320000000001,4642.001,1989.429,4642.001
1696.24,7802.7,Keyboard,5,North,0.08,7802.62,5461.889999999999,2340.8100000000004,5461.889999999999
1258.49,1245.91,Monitor,1,West,0.01,1245.9,872.1370000000001,373.773,872.1370000000001
537.23,2551.84,Laptop,5,South,0.05,2551.79,1786.288,765.5520000000001,1786.288
1126.95,2163.74,Tablet,2,South,0.04,2163.7,1514.6179999999997,649.1220000000001,1514.6179999999997
1774.58,11925.18,Laptop,8,North,0.16,11925.02,8347.626,3577.554,8347.626
701.75,1375.43,Tablet,2,South,0.02,1375.41,962.8009999999999,412.62900000000013,962.8009999999999
217.39,160.87,Monitor,1,West,0.26,160.61,112.609,48.26100000000001,112.609
1637.22,6417.9,Monitor,4,East,0.02,6417.879999999999,4492.53,1925.37,4492.53
1893.5,2991.73,Monitor,2,West,0.21,2991.52,2094.211,897.5190000000002,2094.211
892.7,2624.54,Headphones,3,East,0.02,2624.52,1837.1779999999999,787.3620000000001,1837.1779999999999
163.56,942.11,Tablet,8,North,0.28,941.83,659.477,282.63300000000004,659.477
1345.35,1937.3,Tablet,2,West,0.28,1937.02,1356.11,581.19,1356.11
619.02,3565.56,Phone,8,South,0.28,3565.2799999999997,2495.892,1069.6680000000001,2495.892
486.92,1519.19,Headphones,4,West,0.22,1518.97,1063.433,455.75700000000006,1063.433
1723.6,7325.3,Mouse,5,South,0.15,7325.150000000001,5127.71,2197.59,5127.71
360.56,2271.53,Keyboard,7,East,0.1,2271.4300000000003,1590.0710000000001,681.4590000000001,1590.0710000000001
1660.91,1528.04,Keyboard,1,South,0.08,1527.96,1069.628,458.41200000000003,1069.628
508.49,2110.23,Monitor,5,South,0.17,2110.06,1477.1609999999998,633.0690000000002,1477.1609999999998
1321.92,2062.2,Headphones,2,West,0.22,2061.98,1443.5399999999997,618.6600000000001,1443.5399999999997
392.24,1953.36,Mouse,6,East,0.17,1953.1899999999998,1367.3519999999999,586.008,1367.3519999999999
74.29,367.74,Mouse,5,South,0.01,367.73,257.418,110.322,257.418
1172.17,3235.19,Phone,3,South,0.08,3235.11,2264.633,970.5570000000002,2264.633
1393.21,10727.72,Tablet,10,South,0.23,10727.49,7509.403999999999,3218.3160000000007,7509.403999999999
811.6,6005.84,Monitor,10,East,0.26,6005.58,4204.088,1801.7520000000004,4204.088
1344.53,1156.3,Tablet,1,South,0.14,1156.1599999999999,809.41,346.89,809.41
629.0,3258.22,Tablet,7,East,0.26,3257.9599999999996,2280.754,977.4659999999999,2280.754
654.1,1648.33,Tablet,3,East,0.16,1648.1699999999998,1153.831,494.499,1153.831
737.71,5606.6,Laptop,10,East,0.24,5606.360000000001,3924.62,1681.9800000000005,3924.62
183.22,511.18,Tablet,3,South,0.07,511.11,357.82599999999996,153.35400000000004,357.82599999999996
1508.4,7783.34,Headphones,6,North,0.14,7783.2,5448.338,2335.0020000000004,5448.338
753.39,5801.1,Laptop,10,East,0.23,5800.870000000001,4060.77,1740.3300000000004,4060.77
526.16,841.86,Laptop,2,East,0.2,841.66,589.302,252.558,589.302
1606.39,4530.02,Monitor,3,East,0.06,4529.96,3171.014,1359.0060000000003,3171.014
1426.63,1312.5,Tablet,1,West,0.08,1312.42,918.7499999999999,393.7500000000001,918.7499999999999
434.17,360.36,Laptop,1,East,0.17,360.19,252.25199999999998,108.10800000000003,252.25199999999998
1431.85,7044.7,Tablet,6,South,0.18,7044.5199999999995,4931.29,2113.41,4931.29
609.72,3499.79,Headphones,7,West,0.18,3499.61,2449.8529999999996,1049.9370000000004,2449.8529999999996
639.67,5757.03,Headphones,10,North,0.1,5756.929999999999,4029.9209999999994,1727.1090000000004,4029.9209999999994
871.9,1857.15,Laptop,3,East,0.29,1856.8600000000001,1300.0049999999999,557.1450000000002,1300.0049999999999
918.82,900.44,Mouse,1,East,0.02,900.4200000000001,630.308,270.13200000000006,630.308
1681.09,6455.39,Laptop,4,East,0.04,6455.35,4518.773,1936.6170000000002,4518.773
1835.76,12483.17,Tablet,8,South,0.15,12483.02,8738.219,3744.951000000001,8738.219
1816.68,8175.06,Monitor,5,West,0.1,8174.96,5722.542,2452.518,5722.542
629.72,3627.19,Phone,6,East,0.04,3627.15,2539.033,1088.1570000000002,2539.033
1479.33,11834.64,Tablet,10,East,0.2,11834.439999999999,8284.248,3550.392,8284.248
1305.08,6655.91,Phone,6,West,0.15,6655.76,4659.137,1996.7730000000001,4659.137
1423.05,7086.79,Mouse,6,North,0.17,7086.62,4960.753,2126.0370000000003,4960.753
1588.85,4146.9,Mouse,3,East,0.13,4146.7699999999995,2902.8299999999995,1244.0700000000002,2902.8299999999995
1776.23,7282.54,Laptop,5,South,0.18,7282.36,5097.777999999999,2184.7620000000006,5097.777999999999
1583.98,2661.09,Keyboard,2,South,0.16,2660.9300000000003,1862.763,798.3270000000002,1862.763
1056.28,845.02,Tablet,1,North,0.2,844.8199999999999,591.5139999999999,253.50600000000009,591.5139999999999
1870.98,14144.61,Mouse,9,North,0.16,14144.45,9901.226999999999,4243.383000000002,9901.226999999999
507.94,3453.99,Mouse,8,North,0.15,3453.8399999999997,2417.7929999999997,1036.1970000000001,2417.7929999999997
1467.7,9378.6,Tablet,9,West,0.29,9378.31,6565.0199999999995,2813.580000000001,6565.0199999999995
1867.15,12024.45,Keyboard,7,North,0.08,12024.37,8417.115,3607.335000000001,8417.115
181.09,293.37,Headphones,2,East,0.19,293.18,205.35899999999998,88.01100000000002,205.35899999999998
1091.78,6648.94,Monitor,7,South,0.13,6648.8099999999995,4654.258,1994.6819999999998,4654.258
859.8,4995.44,Mouse,7,North,0.17,4995.2699999999995,3496.8079999999995,1498.632,3496.8079999999995
1042.59,9383.31,Phone,10,South,0.1,9383.21,6568.316999999999,2814.9930000000004,6568.316999999999
1355.85,8921.49,Mouse,7,East,0.06,8921.43,6245.043,2676.447,6245.043
1974.64,5568.48,Tablet,3,South,0.06,5568.419999999999,3897.9359999999992,1670.5440000000003,3897.9359999999992
1192.84,8588.45,Mouse,8,North,0.1,8588.35,6011.915,2576.5350000000008,6011.915
1087.72,837.54,Phone,1,North,0.23,837.31,586.2779999999999,251.26200000000006,586.2779999999999
64.88,354.24,Monitor,6,West,0.09,354.15000000000003,247.968,106.27200000000002,247.968
1941.95,19225.31,Mouse,10,East,0.01,19225.300000000003,13457.717,5767.593000000001,13457.717
1035.71,838.93,Tablet,1,East,0.19,838.7399999999999,587.251,251.67899999999997,587.251
1316.8,10218.37,Monitor,8,North,0.03,10218.34,7152.859,3065.5110000000004,7152.859
542.55,1269.57,Headphones,3,West,0.22,1269.35,888.699,380.871,888.699
1353.8,4927.83,Keyboard,4,East,0.09,4927.74,3449.4809999999998,1478.3490000000002,3449.4809999999998
1231.24,8532.49,Monitor,7,West,0.01,8532.48,5972.7429999999995,2559.7470000000003,5972.7429999999995
330.42,872.31,Mouse,3,West,0.12,872.1899999999999,610.617,261.693,610.617
50.28,160.9,Laptop,4,West,0.2,160.70000000000002,112.63,48.27000000000001,112.63
155.65,884.09,Keyboard,8,North,0.29,883.8000000000001,618.8629999999999,265.2270000000001,618.8629999999999
792.06,5259.28,Keyboard,8,South,0.17,5259.11,3681.4959999999996,1577.784,3681.4959999999996
350.14,1985.29,Phone,7,West,0.19,1985.1,1389.703,595.587,1389.703
814.52,6964.15,Headphones,9,East,0.05,6964.099999999999,4874.905,2089.245,4874.905
1497.29,6378.46,Keyboard,6,West,0.29,6378.17,4464.922,1913.5380000000005,4464.922
1185.51,4860.59,Mouse,5,South,0.18,4860.41,3402.413,1458.1770000000001,3402.413
863.46,7538.01,Mouse,9,South,0.03,7537.9800000000005,5276.607,2261.4030000000002,5276.607
1968.16,9742.39,Phone,5,East,0.01,9742.38,6819.672999999999,2922.7170000000006,6819.672999999999
1140.29,7263.65,Laptop,7,East,0.09,7263.5599999999995,5084.554999999999,2179.0950000000003,5084.554999999999
652.86,2219.72,Keyboard,4,North,0.15,2219.5699999999997,1553.8039999999999,665.9159999999999,1553.8039999999999
212.53,918.13,Headphones,6,South,0.28,917.85,642.6909999999999,275.4390000000001,642.6909999999999
1315.69,8841.44,Laptop,7,West,0.04,8841.4,6189.008,2652.4320000000007,6189.008
1845.25,11495.91,Mouse,7,South,0.11,11495.8,8047.137,3448.773,8047.137
359.71,1424.45,Mouse,4,North,0.01,1424.44,997.115,427.33500000000004,997.115
787.97,5673.38,Laptop,9,South,0.2,5673.18,3971.366,1702.0140000000001,3971.366
1715.94,14585.49,Keyboard,10,South,0.15,14585.34,10209.842999999999,4375.647000000001,10209.842999999999
494.33,1201.22,Headphones,3,West,0.19,1201.03,840.8539999999999,360.3660000000001,840.8539999999999
81.76,68.68,Keyboard,1,West,0.16,68.52000000000001,48.076,20.604000000000006,48.076
1649.8,13363.38,Monitor,10,South,0.19,13363.189999999999,9354.365999999998,4009.014000000001,9354.365999999998
504.44,2522.2,Laptop,5,South,0.0,2522.2,1765.5399999999997,756.6600000000001,1765.5399999999997
1018.99,2873.55,Phone,3,West,0.06,2873.4900000000002,2011.485,862.0650000000003,2011.485
1702.76,5108.28,Headphones,3,South,0.0,5108.28,3575.796,1532.484,3575.796
234.2,1611.3,Mouse,8,South,0.14,1611.1599999999999,1127.9099999999999,483.3900000000001,1127.9099999999999
1709.55,11898.47,Headphones,8,North,0.13,11898.34,8328.928999999998,3569.541000000001,8328.928999999998
1776.14,13498.66,Monitor,8,North,0.05,13498.61,9449.062,4049.598,9449.062
63.92,153.41,Headphones,3,West,0.2,153.21,107.38699999999999,46.02300000000001,107.38699999999999
1593.51,2230.91,Headphones,2,South,0.3,2230.6099999999997,1561.6369999999997,669.2730000000001,1561.6369999999997
1008.41,3589.94,Tablet,4,East,0.11,3589.83,2512.958,1076.982,2512.958
1646.42,12150.58,Keyboard,9,West,0.18,12150.4,8505.405999999999,3645.174000000001,8505.405999999999
1569.02,15376.4,Tablet,10,North,0.02,15376.38,10763.48,4612.92,10763.48
1775.98,13142.25,Monitor,10,South,0.26,13141.99,9199.574999999999,3942.675000000001,9199.574999999999
1003.57,853.03,Headphones,1,North,0.15,852.88,597.121,255.909,597.121
1688.89,1503.11,Headphones,1,West,0.11,1503.0,1052.177,450.933,1052.177
1529.93,9424.37,Headphones,7,East,0.12,9424.25,6597.059,2827.3110000000006,6597.059
576.73,1868.61,Phone,4,North,0.19,1868.4199999999998,1308.0269999999998,560.5830000000001,1308.0269999999998
550.84,1806.76,Laptop,4,West,0.18,1806.58,1264.732,542.028,1264.732
253.7,1314.17,Headphones,7,East,0.26,1313.91,919.919,394.2510000000001,919.919
1046.22,8265.14,Phone,10,East,0.21,8264.93,5785.597999999999,2479.5420000000004,5785.597999999999
1700.84,1666.82,Phone,1,West,0.02,1666.8,1166.774,500.04600000000005,1166.774
856.85,1610.88,Tablet,2,East,0.06,1610.8200000000002,1127.616,483.2640000000001,1127.616
684.51,4551.99,Phone,7,South,0.05,4551.94,3186.3929999999996,1365.5970000000002,3186.3929999999996
1595.71,7372.18,Laptop,6,West,0.23,7371.950000000001,5160.526,2211.6540000000005,5160.526
415.7,411.54,Phone,1,South,0.01,411.53000000000003,288.078,123.46200000000005,288.078
581.08,2760.13,Headphones,5,South,0.05,2760.08,1932.091,828.0390000000002,1932.091
1781.27,10260.12,Laptop,8,North,0.28,10259.84,7182.084,3078.036000000001,7182.084
1343.32,9242.04,Phone,8,North,0.14,9241.900000000001,6469.428,2772.612000000001,6469.428
1469.71,9406.14,Keyboard,8,North,0.2,9405.939999999999,6584.297999999999,2821.8420000000006,6584.297999999999
1495.1,7176.48,Mouse,6,East,0.2,7176.28,5023.535999999999,2152.9440000000004,5023.535999999999
917.7,3450.55,Phone,4,North,0.06,3450.4900000000002,2415.3849999999998,1035.1650000000004,2415.3849999999998
633.79,3422.47,Keyboard,6,East,0.1,3422.37,2395.729,1026.741,2395.729
1327.67,5111.53,Keyboard,5,East,0.23,5111.3,3578.0709999999995,1533.4590000000003,3578.0709999999995
1306.24,5420.9,Headphones,5,East,0.17,5420.73,3794.6299999999997,1626.27,3794.6299999999997
1416.67,5029.18,Phone,5,East,0.29,5028.89,3520.426,1508.7540000000004,3520.426
1372.29,11609.57,Mouse,9,South,0.06,11609.51,8126.699,3482.871,8126.699
844.76,751.84,Tablet,1,South,0.11,751.73,526.288,225.55200000000002,526.288
1725.68,3244.28,Tablet,2,West,0.06,3244.2200000000003,2270.996,973.2840000000001,2270.996
363.21,2386.29,Phone,9,South,0.27,2386.02,1670.4029999999998,715.8870000000002,1670.4029999999998
1832.65,3188.81,Phone,2,West,0.13,3188.68,2232.167,956.643,2232.167
429.27,1339.32,Keyboard,4,North,0.22,1339.1,937.5239999999999,401.79600000000005,937.5239999999999
204.97,1410.19,Mouse,8,South,0.14,1410.05,987.1329999999999,423.05700000000013,987.1329999999999
621.82,6031.65,Phone,10,North,0.03,6031.62,4222.155,1809.495,4222.155
616.55,5437.97,Monitor,9,West,0.02,5437.95,3806.5789999999997,1631.3910000000005,3806.5789999999997
1805.63,12513.02,Monitor,7,North,0.01,12513.01,8759.114,3753.906000000001,8759.114
78.26,438.26,Headphones,8,South,0.3,437.96,306.782,131.478,306.782
460.64,856.79,Mouse,2,West,0.07,856.7199999999999,599.7529999999999,257.03700000000003,599.7529999999999
928.91,2786.73,Keyboard,4,West,0.25,2786.48,1950.7109999999998,836.0190000000002,1950.7109999999998
1691.19,9944.2,Tablet,7,West,0.16,9944.04,6960.9400000000005,2983.26,6960.9400000000005
1501.97,2162.84,Laptop,2,South,0.28,2162.56,1513.988,648.8520000000001,1513.988
95.31,93.4,Laptop,1,East,0.02,93.38000000000001,65.38,28.02000000000001,65.38
769.42,6540.07,Mouse,10,West,0.15,6539.92,4578.048999999999,1962.0210000000006,4578.048999999999
795.43,4486.23,Laptop,6,East,0.06,4486.169999999999,3140.3609999999994,1345.8690000000001,3140.3609999999994
491.95,1771.02,Keyboard,4,North,0.1,1770.92,1239.714,531.306,1239.714
1699.27,5029.84,Headphones,4,North,0.26,5029.58,3520.888,1508.9520000000002,3520.888
882.99,6198.59,Phone,9,North,0.22,6198.37,4339.013,1859.5770000000002,4339.013
1223.06,1088.52,Tablet,1,East,0.11,1088.41,761.9639999999999,326.55600000000004,761.9639999999999
481.99,1677.33,Keyboard,4,North,0.13,1677.1999999999998,1174.1309999999999,503.19900000000007,1174.1309999999999
1223.19,1088.64,Mouse,1,North,0.11,1088.5300000000002,762.048,326.5920000000001,762.048
439.21,4128.57,Mouse,10,East,0.06,4128.509999999999,2889.999,1238.571,2889.999
1184.04,3741.57,Laptop,4,North,0.21,3741.36,2619.099,1122.471,2619.099
1593.17,3489.04,Mouse,3,West,0.27,3488.77,2442.328,1046.712,2442.328
342.6,1665.04,Laptop,6,West,0.19,1664.85,1165.5279999999998,499.51200000000017,1165.5279999999998
1997.22,14859.32,Tablet,8,West,0.07,14859.25,10401.524,4457.796,10401.524
66.24,304.7,Tablet,5,South,0.08,304.62,213.29,91.41,213.29
